Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CONSULTORIO ESPECIALIZADO DE PSICOLOGIA,6916171,,ELLA FABIANA DRUMOND DA SILVA,--,FÍSICA,PRACA PAPA JOAO XXIII,612,081 3433 0868/3433 5,SALA 03,CENTRO,53401370,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706916171&VEstado=26&VCodMunicipio=261070,2610706916171,26,261070,540848a0f52fb3cb47d16417
CONSULTORIO DR ANTONIO HENRIQUE SOUZA,6972004,11504445000125,CLINICA DE ASSISTENCIA MEDICA E CONULTORIA LTDA,--,JURÍDICA,AV DR CLAUDIO JOSE GUEIROS LEITE,2491,8141092322/3010 1212,SALA 181,JANGA,53437000,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706972004&VEstado=26&VCodMunicipio=261070,2610706972004,26,261070,540848a0f52fb3cb47d16418
CONSULTORIO GINECOLOGICO DRA SOCORRO COSTA ALVIM,6748953,,CONSULTORIO GINECOLOGICO DRA SOCORRO COSTA ALVIM,--,FÍSICA,RUA MILTON DE SOUZA,216,3437 3715,CASA,PAULISTA,53401970,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,FUNDACAO PRIVADA,INDIVIDUAL,038/11,SMS,10/03/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706748953&VEstado=26&VCodMunicipio=261070,2610706748953,26,261070,540848a1f52fb3cb47d16419
CONSULTORIO PSICOLOGIA,6907180,,ADENILDA MARIA SIQUEIRA DE ANDRADE,--,FÍSICA,RUA URSA MAIOR,11,81 9893 4391,CASA,CENTRO,53401420,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706907180&VEstado=26&VCodMunicipio=261070,2610706907180,26,261070,540848a1f52fb3cb47d1641a
CONSULTORIO ODONTOLOGICO,5491738,,CONSULTORIO ODONTOLOGICO,--,FÍSICA,PRACA JOAO XXIII,612,,,CENTRO,53401370,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,026/2007,SMS,13/03/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610705491738&VEstado=26&VCodMunicipio=261070,2610705491738,26,261070,540848a1f52fb3cb47d1641b
CLINICA SANTA ANA,3180387,03717498000104,LL EMPREENDIMENTOS MEDICOS LTDA,--,JURÍDICA,AV RODOLFO AURELIANO,2105,,CASA PE 15,VILA TORRES GALVAO,53401270,PAULISTA - IBGE - 261070,PE,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0026/04,SES,30/04/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610703180387&VEstado=26&VCodMunicipio=261070,2610703180387,26,261070,540848a1f52fb3cb47d1641c
CLINICA SANTA ANA,7549172,19179534000155,CLINICA CIRURGICA SANTA ANA EIRELI,--,JURÍDICA,AVENIDA RODOLFO AURELIANO,2105,081 30303453,CASA B,VILA TORRE GALVAO,53403740,PAULISTA - IBGE - 261070,PE,HOSPITAL GERAL,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3329526-1,SMS,03/06/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610707549172&VEstado=26&VCodMunicipio=261070,2610707549172,26,261070,540848a1f52fb3cb47d1641d
CLINICA PAULISTA LTDA,8013195,11548237000128,CLINICA PAULISTA LTDA,--,JURÍDICA,RUA AURORA MESSIAS,363,(81)34371233,,JANGA,53401270,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,147,SMS,26/02/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610708013195&VEstado=26&VCodMunicipio=261070,2610708013195,26,261070,540848a1f52fb3cb47d1641e
CLINICA DE FISIOTERAPIA,7344996,17597574000191,CLINICA DE FISIOTERAPIA EIRELI ME,--,JURÍDICA,AV LUIZA CAMAROTE DE OLIVEIRA,60,81 34374957,,ARTHUR LUNDGREN I,53415530,PAULISTA - IBGE - 261070,PE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610707344996&VEstado=26&VCodMunicipio=261070,2610707344996,26,261070,540848a2f52fb3cb47d1641f
CLINICA BILIO,2637189,69920577000118,CLINICA DE FISIOTERAPIA BILIO DE PAULISTA LTDA,--,JURÍDICA,AV MARECHAL FLORIANO PEIXOTO,58,(81)3433 0390,,CENTRO,53401901,PAULISTA - IBGE - 261070,PE,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,340212610707/012,SMS,07/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702637189&VEstado=26&VCodMunicipio=261070,2610702637189,26,261070,540848a4f52fb3cb47d16420
CEVIPE,7283601,13436962000130,CENTRO DE VISAO DE PERNAMBUCO CEVIPE LTDA,--,JURÍDICA,RUA SENADOR SALGADO FILHO,S/N,9416 6666,SL137 138 148 149150,CENTRO,53401440,PAULISTA - IBGE - 261070,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610707283601&VEstado=26&VCodMunicipio=261070,2610707283601,26,261070,540848a4f52fb3cb47d16421
CLINICA BERNADETE FREIRE,3567702,,CLINICA BERNADETE FREIRE,--,FÍSICA,AVN MARECHAL FLORIANO PEIXOTO,74,(81)34330382,,CENTRO,53401460,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0054/05,SMS,30/06/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610703567702&VEstado=26&VCodMunicipio=261070,2610703567702,26,261070,540848a4f52fb3cb47d16422
CLIMESPE,6884490,13867925000186,ANDREA LASALVIA E FILHOS LTDA,--,JURÍDICA,RUA SAPUCAIA,16,,LOJA 06,CENTRO,53401500,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706884490&VEstado=26&VCodMunicipio=261070,2610706884490,26,261070,540848a4f52fb3cb47d16423
CLEMENTE JOSE DE FREITAS BARACHO,3726185,,CLEMENTE JOSE DE FREITAS BARACHO,--,FÍSICA,AVN FLORIANO PEIXOTO,58,8134330390,CASA,CENTRO,53401460,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0100,SMS,01/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610703726185&VEstado=26&VCodMunicipio=261070,2610703726185,26,261070,540848a5f52fb3cb47d16424
CERPE DIAGNOSTICOS JANGA,6677967,10981660003684,INSTITUTO DE ENDOCRINOLOGIA E MEDICINA NUCLEAR DO RECIFE S S,--,JURÍDICA,AV DR CLAUDIO JOSE GUEIROS LEITE,1755,,,JANGA,53427000,PAULISTA - IBGE - 261070,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706677967&VEstado=26&VCodMunicipio=261070,2610706677967,26,261070,540848a5f52fb3cb47d16425
CEP IMAGEM,3766160,01710406000120,CEP IMAGEM LTDA,--,JURÍDICA,PRACA JOAO XXIII,615,3437 1886,,CENTRO,53401370,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,7.4.02.1.12610707/0023,SMS,05/10/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610703766160&VEstado=26&VCodMunicipio=261070,2610703766160,26,261070,540848a5f52fb3cb47d16426
CENTRO MEDICO ODONTO DRA LAURINEIDE DE ALBUQUERQUE,5974291,07371161000130,ALBUQUERQUE COM DE PRODUTOS ODONTO E ASSIST EM SAUDE LTDA,--,JURÍDICA,RUA FLORIANO PEIXOTO,19,81 34331624,,CENTRO,53401460,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,92533,SMS,14/09/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610705974291&VEstado=26&VCodMunicipio=261070,2610705974291,26,261070,540848a6f52fb3cb47d16427
CERPE DIAGNOSTICOS PAULISTA,6677703,10981660002793,INSTITUTO DE ENDOCRINOLOGIA E MEDICINA NUCLEAR DO RECIFE S S,--,JURÍDICA,PRACA PAPA JOAO XXIII,612,,,CENTRO,53401370,PAULISTA - IBGE - 261070,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706677703&VEstado=26&VCodMunicipio=261070,2610706677703,26,261070,540848a8f52fb3cb47d16428
CENTRO MEDICO E FRATURAS LTDA,2637170,00596821000132,CENTRO MEDICO E FRATURAS LTDA,--,JURÍDICA,RUA EPITACIO PESSOA,291,(81)34371548,,CENTRO,53401220,PAULISTA - IBGE - 261070,PE,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1.7.02.26107/0006,SMS,18/03/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702637170&VEstado=26&VCodMunicipio=261070,2610702637170,26,261070,540848a8f52fb3cb47d16429
CENTRO DE SAUDE JOAO ABIMAEL,2349078,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,RUA ANDRE VITAL DE NEGREIRO,S/N,(813438 0066,,VILA TORRES GALVAO,53401441,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702349078&VEstado=26&VCodMunicipio=261070,2610702349078,26,261070,540848a9f52fb3cb47d1642a
CENTRO DE SAUDE FRANCISCO MEDEIROS DANTAS,2348926,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,AV JOAO PAULO II,S/N,34372229/86299545,,MIRUEIRA,53401441,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702348926&VEstado=26&VCodMunicipio=261070,2610702348926,26,261070,540848aaf52fb3cb47d1642b
CENTRO DE TESTAGEM E ACONSELHAMENTO,2679884,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,RUA RODOLFO AURELIANO,714,(81)34330936,,VILA TORRES GALVAO,53441110,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702679884&VEstado=26&VCodMunicipio=261070,2610702679884,26,261070,540848aaf52fb3cb47d1642c
CENTRO DE SAUDE SEBASTIAO M DO AMARAL,2349094,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,SEGUNDA TRAVESSA GEN GANABARRO,S/N,(81)3438-5578,,PARATIBE,53401441,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702349094&VEstado=26&VCodMunicipio=261070,2610702349094,26,261070,540848aaf52fb3cb47d1642d
CENTRO DE SAUDE MANOEL CALDAS DE ARAUJO,2349019,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,RUA MIMOSO,S/N,3371 1540,,ARTHUR LUNDGREN I,53401441,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702349019&VEstado=26&VCodMunicipio=261070,2610702349019,26,261070,540848abf52fb3cb47d1642e
CENTRO DE SAUDE ELZANIR FERREIRA,2348985,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,RUA BARRACAO JARDIM VELHO,S/N,(81 ) 3437 0324,ESQUINA COM A RUA 12,PRACA JA VELHO PARA,53417115,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702348985&VEstado=26&VCodMunicipio=261070,2610702348985,26,261070,540848abf52fb3cb47d1642f
CENTRO DE SAUDE DO NOBRE,2348888,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,RUA AMAZONAS,S/N,88060762,CLUBE MUNICIPAL,NOBRE,53401441,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702348888&VEstado=26&VCodMunicipio=261070,2610702348888,26,261070,540848abf52fb3cb47d16430
CENTRO DE SAUDE ANA NERY,2349027,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,RUA PEDRO CARNEIRO LEAO,270,,,MARIA FARINHA,53401441,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702349027&VEstado=26&VCodMunicipio=261070,2610702349027,26,261070,540848abf52fb3cb47d16431
CENTRO DE GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA LTDA,5365643,01757266000146,CENTRO DE GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA LTDA,--,JURÍDICA,RUA DO CAJUEIRO,216,,,CENTRO,53435470,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,01270,SMS,30/11/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610705365643&VEstado=26&VCodMunicipio=261070,2610705365643,26,261070,540848abf52fb3cb47d16432
CENTRO DE SAUDE MARANGUAPE I,2348845,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,AV NELSON FERREIRA,S/N,(  ),,MARANGUAPE I,53444360,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702348845&VEstado=26&VCodMunicipio=261070,2610702348845,26,261070,540848acf52fb3cb47d16433
CENTRO DE FISIOTERAPIA,7007787,,CENTRO DE FISIOTERAPIA EM SAUDE MARIA DAS NEVES CAVALCANTI,--,JURÍDICA,RUA TCHECOESLOVAQUIA,155,34374771,,PAU AMARELO,53435610,PAULISTA - IBGE - 261070,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610707007787&VEstado=26&VCodMunicipio=261070,2610707007787,26,261070,540848acf52fb3cb47d16434
CENTRO DE ESPECIALIDADES ODONTOLOGICAS DO PAULISTA,5984157,,PREFEITURA DA CIDADE DO PAULISTA,--,JURÍDICA,RUA SESSENTA E TRES,S/N,,ANEXO AO CS HELIO IN,JARDIM PAULISTA,53401441,PAULISTA - IBGE - 261070,PE,CLINICA/CENTRO DE ESPECIALIDADE,CEO-I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610705984157&VEstado=26&VCodMunicipio=261070,2610705984157,26,261070,540848aff52fb3cb47d16435
CEMOL,5654726,09046883000145,CEMOL CENTRO DE MEDICINA E ODONTOLOGIA LTDA,--,JURÍDICA,PRACA JOAO XXIII,612,,SALA 2,CENTRO,53401370,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,88944,SMS,02/01/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610705654726&VEstado=26&VCodMunicipio=261070,2610705654726,26,261070,540848b0f52fb3cb47d16436
CAPS III CENTRO DE ATENCAO PSICOSSOCIAL TEREZA NORONHA,3164284,,PREFEITURA DA CIDADE DO PAULISTA,--,JURÍDICA,AV BEIRA MAR,3419,3436 1677/8840 3510,,JANGA,53437000,PAULISTA - IBGE - 261070,PE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS III,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610703164284&VEstado=26&VCodMunicipio=261070,2610703164284,26,261070,540848b0f52fb3cb47d16437
CENTERCLIN,3363090,05305682000164,CENTERCLIN LTDA,--,JURÍDICA,RUA EPITACIO PESSOA,291,(81)34371548,,CENTRO,53401220,PAULISTA - IBGE - 261070,PE,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,7.4.02.01.2610707/0021,SMS,07/06/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610703363090&VEstado=26&VCodMunicipio=261070,2610703363090,26,261070,540848b0f52fb3cb47d16438
CENTRO DE ENDEMIAS E ANALISES MEDICAS DO PAULISTA,2637197,,PREFEITURA MUNICIPAL DO PAULISTA,--,JURÍDICA,AV DOS PALMARES,S/N,8635 9400,,ARTHUR LUNDGREN I,53401441,PAULISTA - IBGE - 261070,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702637197&VEstado=26&VCodMunicipio=261070,2610702637197,26,261070,540848b0f52fb3cb47d16439
CEMID,2766817,01440598000283,CENTRO MEDICO DE IMUNOLOGIA E DIAGNOSTICO SC LTDA,--,JURÍDICA,AV DR RODOLFO AURELIANO,976,(81)3437 1903,SALA 0102,VILA TORRES GALVAO,53401901,PAULISTA - IBGE - 261070,PE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,MANTIDA,1.7.02.2610707/0003,SMS,08/08/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610702766817&VEstado=26&VCodMunicipio=261070,2610702766817,26,261070,540848b1f52fb3cb47d1643a
AMIGO DO PEITO PAULISTA,7075855,,R M DIAGNOSICO LTDA,--,JURÍDICA,TRAVESSA FRANCISCO SANTIAGO,152,,,VILA TORRES GALVAO,53403141,PAULISTA - IBGE - 261070,PE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610707075855&VEstado=26&VCodMunicipio=261070,2610707075855,26,261070,540848b1f52fb3cb47d1643b
ACADEMIA DAS CIDADES SAUDE POLO JANGA,6874185,,ACADEMIA DAS CIDADES POLO JANGA,--,JURÍDICA,AV DR LUIZ INAGNACIO DE A LIMA,S/N,,PRACA,JANGA,53437580,PAULISTA - IBGE - 261070,PE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610706874185&VEstado=26&VCodMunicipio=261070,2610706874185,26,261070,540848b1f52fb3cb47d1643c
SINDICATO TRAB RURAIS DE OROBO,4019075,10293926000176,SINDICATO TRAB RURAIS DE OROBO,--,JURÍDICA,RUA DOM SEBASTIAO,43,,,CENTRO,55745000,OROBO - IBGE - 260970,PE,POSTO DE SAUDE,,PRIVADA,MUNICIPAL,SINDICATO,INDIVIDUAL,4214,,02/03/1963,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2609704019075&VEstado=26&VCodMunicipio=260970,2609704019075,26,260970,540848b1f52fb3cb47d1643d
CAPS AD MARIA ELIANE DE AGUIAR,5482747,,PREFEITURA DA CIDADE DO PAULISTA,--,JURÍDICA,AV DR RODOLFO AURELIANO,798,3433 0495/8736 4573,,TORRES GALVAO,53401901,PAULISTA - IBGE - 261070,PE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2610705482747&VEstado=26&VCodMunicipio=261070,2610705482747,26,261070,540848b4f52fb3cb47d1643e
PSF CENTRO,5526051,,FUNDO MUNICIPAL DE SAUDE DE OROBO,--,JURÍDICA,RUA PROFESSOR MARIANO AGUIAR,S/N,,,CENTRO,55745000,OROBO - IBGE - 260970,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2609705526051&VEstado=26&VCodMunicipio=260970,2609705526051,26,260970,540848b5f52fb3cb47d1643f
SAMU BASICO DE OROBO PE,7317239,,FUNDO MUNICIPAL DE SAUDE DE OROBO,--,JURÍDICA,RUA DOUTOR JOSE JOSE ALBINO DE AGUIAR,S/N,,,CENTRO,55745000,OROBO - IBGE - 260970,PE,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2609707317239&VEstado=26&VCodMunicipio=260970,2609707317239,26,260970,540848b5f52fb3cb47d16440
SECRETARIA MUNICIPAL DE SAUDE DE OROBO,2703173,,FUNDO MUNICIPAL DE SAUDE DE OROBO,--,JURÍDICA,RUA DOM SEBASTIAO LEME,S/N,(81)36561177,,CENTRO,55745000,OROBO - IBGE - 260970,PE,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2609702703173&VEstado=26&VCodMunicipio=260970,2609702703173,26,260970,540848b5f52fb3cb47d16441
PSF MANOEL APRIGIO,3021475,,FUNDO MUNICIPAL DE SAUDE DE OROBO,--,JURÍDICA,RUA MANOEL APRIGIO,S/N,,,CENTRO,55745000,OROBO - IBGE - 260970,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2609703021475&VEstado=26&VCodMunicipio=260970,2609703021475,26,260970,540848b6f52fb3cb47d16442
PSF SERRA DE CAPOEIRA,2636468,,FUNDO MUNICIPAL DE SAUDE DE OROBO,--,JURÍDICA,VILA SERRA DE CAPOEIRA,S/N,,,ZONA RURAL,55745000,OROBO - IBGE - 260970,PE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2609702636468&VEstado=26&VCodMunicipio=260970,2609702636468,26,260970,540848b6f52fb3cb47d16443
