Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
POSTO DE SAUDE GLEBA S KM 70,2002604,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,PROJETO COLONIA PEIXOTO,S/N,(68)2233520,BR 317 KM 70,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002604&VEstado=12&VCodMunicipio=120040,1200402002604,12,120040,53ff7bc2db5bfdbc5e9cbaa2
POSTO DE SAUDE GLEBA T,2002949,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,PROJETO COLONIA PEIXOTO BR 317,S/N,(68)2233520,,PROJETO PEIXOTO,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002949&VEstado=12&VCodMunicipio=120040,1200402002949,12,120040,53ff7bc2db5bfdbc5e9cbaa3
POSTO DE SAUDE GLEBA E KM 52,2002744,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA DE BOCA DO ACRE,52,(68)2233520,,ESTRADA BOCA DO ACRE,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002744&VEstado=12&VCodMunicipio=120040,1200402002744,12,120040,53ff7bc3db5bfdbc5e9cbaa4
POSTO DE SAUDE COLONIA AGRICOLA,2002647,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA TRANSACREANA KM 22,22,(68)2233520,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002647&VEstado=12&VCodMunicipio=120040,1200402002647,12,120040,53ff7bc3db5bfdbc5e9cbaa5
POSTO DE SAUDE CATUABA,2002728,,SECRETARIA MUNICIPAL DESAUDE DE RIO BRANCO,--,JURÍDICA,SERINGAL CATUABA RIBEIRINHO,S/N,(68)2233520,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002728&VEstado=12&VCodMunicipio=120040,1200402002728,12,120040,53ff7bc3db5bfdbc5e9cbaa6
POSTO DE SAUDE CARAO,2002469,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,RODOVIA AC 40 KM 44,44,,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002469&VEstado=12&VCodMunicipio=120040,1200402002469,12,120040,53ff7bc3db5bfdbc5e9cbaa7
POSTO DE SAUDE FIGUEIRA KM 86,2002434,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA TRANSACREANA KM 86,86,,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002434&VEstado=12&VCodMunicipio=120040,1200402002434,12,120040,53ff7bc4db5bfdbc5e9cbaa8
POSTO DE SAUDE CALAFATE,2002973,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA DO CALAFATE KM 12,12,(68)2233520,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002973&VEstado=12&VCodMunicipio=120040,1200402002973,12,120040,53ff7bc4db5bfdbc5e9cbaa9
POSTO DE SAUDE BOM DESTINO,2002671,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,PROJETO COLONIA PEIXOTO KM 55,55,(68)2233520,,PROJETO HUMAITA,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002671&VEstado=12&VCodMunicipio=120040,1200402002671,12,120040,53ff7bc4db5bfdbc5e9cbaaa
POSTO DE SAUDE BENFICA,2002442,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA DO AMAPA KM 14,14,(68)2233520,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002442&VEstado=12&VCodMunicipio=120040,1200402002442,12,120040,53ff7bc4db5bfdbc5e9cbaab
POSTO DE SAUDE BELA VISTA,2002612,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA TRANSACREANA KM 11,11,(68)2233520,,ESTRADA TRANSACREANA,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002612&VEstado=12&VCodMunicipio=120040,1200402002612,12,120040,53ff7bc5db5bfdbc5e9cbaac
POSTO DE SAUDE BELO JARDIM,2002655,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,SERINGAL BELO JARDIM KM 08,08,(68)2233520,,SERINGAL BELO JARDIM,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002655&VEstado=12&VCodMunicipio=120040,1200402002655,12,120040,53ff7bc5db5bfdbc5e9cbaad
POSTO DE SAUDE BARRO VERMELHO,2002957,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,RODOVIA DIAS MARTINS KM 12,12,(68)2233520,,BARRO VERMELHO,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002957&VEstado=12&VCodMunicipio=120040,1200402002957,12,120040,53ff7bc5db5bfdbc5e9cbaae
POSTO DE SAUDE BARRO ALTO,2002450,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,COLONIA CAJAZEIRA RIOZINHO DO ROLA,S/N,,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002450&VEstado=12&VCodMunicipio=120040,1200402002450,12,120040,53ff7bc5db5bfdbc5e9cbaaf
POSTO DE SAUDE BAIXA VERDE,2002787,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,BR 317 KM 33,33,(68)2233520,,ESTRADA BOCA DO ACRE,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002787&VEstado=12&VCodMunicipio=120040,1200402002787,12,120040,53ff7bc6db5bfdbc5e9cbab0
POSTO DE SAUDE AQUILES PERET,2002752,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,BR 364 KM 22,22,,,ZONA RURAL,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002752&VEstado=12&VCodMunicipio=120040,1200402002752,12,120040,53ff7bc6db5bfdbc5e9cbab1
POSTO DE SAUDE AMAPA,2002965,,SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO,--,JURÍDICA,ESTRADA DO AMAPA KM 09,09,(68)2233520,,COLONIA AMAPA,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002965&VEstado=12&VCodMunicipio=120040,1200402002965,12,120040,53ff7bc6db5bfdbc5e9cbab2
POLICLINICA PMAC,2001942,,POLICIA MILITAR DO ACRE,--,JURÍDICA,RUA OMAR SABINO,283,(68) 2271320,,BOSQUE,69906400,RIO BRANCO - IBGE - 120040,AC,POLICLINICA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402001942&VEstado=12&VCodMunicipio=120040,1200402001942,12,120040,53ff7bc7db5bfdbc5e9cbab3
POLICLINICA RIO DE JANEIRO,6154786,,IVAN SEBASTIAO ALVES DE CASTRO,--,FÍSICA,AV GETULIO VARGAS,2820,,,VILA IVONETE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,451/0,SMS,20/10/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406154786&VEstado=12&VCodMunicipio=120040,1200406154786,12,120040,53ff7bc7db5bfdbc5e9cbab4
POSTO DE SAUDE ADALBERTO ARAGAO,2001616,,SECRETARIA MUNICIPAL DE SAUDE,--,JURÍDICA,RUA MAURI SERGIO,198,,,ADALBERTO ARAGAO,69900970,RIO BRANCO - IBGE - 120040,AC,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402001616&VEstado=12&VCodMunicipio=120040,1200402001616,12,120040,53ff7bc7db5bfdbc5e9cbab5
PAULO JORGE CARDOSO FIGUEIRA,3929523,,PAULO JORGE CARDOSO FIGUEIRA,--,FÍSICA,AVENIDA GETULIO VARGAS,1227,32248958,,BOSQUE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403929523&VEstado=12&VCodMunicipio=120040,1200403929523,12,120040,53ff7bc7db5bfdbc5e9cbab6
PATRICIA SILVEIRA PAIVA,3939464,,PATRICIA SILVEIRA PAIVA,--,FÍSICA,RUA JOSE DE MELO,42,32232451,,BOSQUE,69900403,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403939464&VEstado=12&VCodMunicipio=120040,1200403939464,12,120040,53ff7bc8db5bfdbc5e9cbab7
ORTOPEDI,7096836,15772549000171,ORTOPEDI SERVICOS MEDICOS LTDA ME,--,JURÍDICA,RUA HUGO CARNEIRO SALA 13,523,68 3223 6986,TRAV CAMPO RIO BR,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1358961,SMS,07/03/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407096836&VEstado=12&VCodMunicipio=120040,1200407096836,12,120040,53ff7bc8db5bfdbc5e9cbab8
ORTOFISI,5367255,84332105000138,PINHO E MARQUES LTDA,--,JURÍDICA,RUA FRANCISCO MANGABEIRA,23,3223 2446,,BOSQUE,69900688,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405367255&VEstado=12&VCodMunicipio=120040,1200405367255,12,120040,53ff7bc8db5bfdbc5e9cbab9
PACS RURAL,7142048,,PREFEITURA MUNICIPAL DE RIO BRANCO,--,JURÍDICA,AV CEARA,3335,68 3213 2540,,ABRAAO ALAB,69900460,RIO BRANCO - IBGE - 120040,AC,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407142048&VEstado=12&VCodMunicipio=120040,1200407142048,12,120040,53ff7bc9db5bfdbc5e9cbaba
RENATO MOREIRA FONSECA,3626822,,RENATO MOREIRA FONSECA,--,FÍSICA,RUA DOM BOSCO,619,68 3224 1077,,BOSQUE,69900643,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00001230867,SMS,03/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403626822&VEstado=12&VCodMunicipio=120040,1200403626822,12,120040,53ff7bc9db5bfdbc5e9cbabb
ORTO TRAUMA SERVICOS EM SAUDE,6696821,13090076000105,MARTINS E LOBATO LTDA,--,JURÍDICA,RUA ALVORADA,586,68-3224-1479,SALA B,BOSQUE,69909380,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406696821&VEstado=12&VCodMunicipio=120040,1200406696821,12,120040,53ff7bc9db5bfdbc5e9cbabc
ORALCLIN,3095649,05233377000104,ORALCLIN LTDA,--,JURÍDICA,TRAVESSA ESPIRITO SANTO,101,(68)2241044,,BOSQUE,69900499,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0101357000166,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403095649&VEstado=12&VCodMunicipio=120040,1200403095649,12,120040,53ff7bcadb5bfdbc5e9cbabd
ONCOCLINICA,6305261,10266824000161,ONCOCLINICA CENTRO DE PREVENCAO TRAT E PESQ DO CANCER,--,JURÍDICA,RUA GOUDWASSER SANTOS,111,(68) 3223 4004,,BOSQUE,69900628,RIO BRANCO - IBGE - 120040,AC,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406305261&VEstado=12&VCodMunicipio=120040,1200406305261,12,120040,53ff7bcadb5bfdbc5e9cbabe
OFTALMOACRE,6873073,13692427000140,OFTALMOACRE SOCIEDADE SIMPLES LTDA,--,JURÍDICA,AV GETULIO VARGAS,1919,68 3223 4522,SALA 03,BOSQUE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,PMRB - SEC MUN DE FINACAS,SMS,21/09/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406873073&VEstado=12&VCodMunicipio=120040,1200406873073,12,120040,53ff7bcadb5bfdbc5e9cbabf
ODONTOCLINICA MARREIRO,6382223,05594420000167,E MARREIRO DE FREITAS SANTOS ME,--,JURÍDICA,RUA ISAURA PARENTE,292,68 3222 7919,,BOSQUE,69908210,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001204122,SMS,12/02/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406382223&VEstado=12&VCodMunicipio=120040,1200406382223,12,120040,53ff7bcbdb5bfdbc5e9cbac0
ODONTOCLIN,3128954,03561729000125,ODONTOCLIN,--,JURÍDICA,RUA RAIMUNDO GAMA,85,(68) 2264015,,ABRAHAO ALAB,69900970,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403128954&VEstado=12&VCodMunicipio=120040,1200403128954,12,120040,53ff7bcbdb5bfdbc5e9cbac1
ODONTO MED CLIN,7449992,19382256000139,ODONTO MED CLIN LTDA ME,--,JURÍDICA,RUA HENRIQUE DIAS,77,68 9949 1469,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001381237,SMS,12/03/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407449992&VEstado=12&VCodMunicipio=120040,1200407449992,12,120040,53ff7bcbdb5bfdbc5e9cbac2
ODONTHO SOLUTION,7184301,15539360000133,C WERNER EPP,--,JURÍDICA,RUA MARECHAL DEODORO,990,68 3223 3177,,IPASE CENTRO,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407184301&VEstado=12&VCodMunicipio=120040,1200407184301,12,120040,53ff7bccdb5bfdbc5e9cbac3
NUTRICLINICA CONSULTORIO DE NUTRICAO,6498183,11533212000150,SKS OLIVEIRA,--,JURÍDICA,RUA MANOEL CASSIANO,90,68-3224-8235,,BOSQUE,69908270,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406498183&VEstado=12&VCodMunicipio=120040,1200406498183,12,120040,53ff7bccdb5bfdbc5e9cbac4
NUTRI BELLUS,6384765,09071404000140,ALMADA E ARAUJO LTDA,--,JURÍDICA,RUA NELSON MESQUITA,15,,,VILA IVONETE,69914000,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001278461,SMS,30/04/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406384765&VEstado=12&VCodMunicipio=120040,1200406384765,12,120040,53ff7bccdb5bfdbc5e9cbac5
NFISIO,3939561,06298394000192,NILTON FURLANETO DE FRANCESCHI,--,JURÍDICA,CONJ GUIOMARD SANTOS,184,68 3224 7114,,BOSQUE,69900460,RIO BRANCO - IBGE - 120040,AC,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403939561&VEstado=12&VCodMunicipio=120040,1200403939561,12,120040,53ff7bcddb5bfdbc5e9cbac6
NELSON CESAR MARQUEZINI,3315630,,NELSON CESAR MARQUEZINI,--,FÍSICA,TRAVESSA CAMPOS DO RIO BRANCO,313,68 3223 1543,,CAPOEIRA,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200403315630&VEstado=12&VCodMunicipio=120040,1200403315630,12,120040,53ff7bcddb5bfdbc5e9cbac7
NATIVIDA,2002833,22883086000261,NUCLEO DE ATENDIMENTO EM TRIAGEM NEONATAL,--,JURÍDICA,RUA CORONEL JOSE GALDINO,563,(68) 3223 4745,,BOSQUE,69909760,RIO BRANCO - IBGE - 120040,AC,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00001181350,SMS,06/03/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200402002833&VEstado=12&VCodMunicipio=120040,1200402002833,12,120040,53ff7bcddb5bfdbc5e9cbac8
MOTOLANCIA SAMU II,6965342,,SECRETARIA DE ESTADO DE SAUDE,--,JURÍDICA,RUA JOSE DE MELO,92,,,CENTRO,69900904,RIO BRANCO - IBGE - 120040,AC,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406965342&VEstado=12&VCodMunicipio=120040,1200406965342,12,120040,53ff7bcedb5bfdbc5e9cbac9
MOTOLANCIA SAMU I,6965334,,SECRETARIA DE ESTADO DE SAUDE,--,JURÍDICA,RUA JOSE DE MELO,92,,,CENTRO,69900904,RIO BRANCO - IBGE - 120040,AC,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406965334&VEstado=12&VCodMunicipio=120040,1200406965334,12,120040,53ff7bcedb5bfdbc5e9cbaca
MODULO DE SAUDE ACRE CSE,5036275,,CENTRO SOCIO EDUCATIVO CSE ACRE,--,JURÍDICA,RUA MANIFE,S/N,68 3228 7799,,APOLONIO SALES,69908000,RIO BRANCO - IBGE - 120040,AC,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACO DIRETA DE OUTROS ORGAOS (MEC,MEx,Marinha,etc),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405036275&VEstado=12&VCodMunicipio=120040,1200405036275,12,120040,53ff7bcfdb5bfdbc5e9cbacb
MODIGEST MOTILIDADE DIGESTIVA E GASTROENTEROLOGIA,6754783,12802162000122,SERVICOS DIAGNOSTICOS E TERAPEUTICOS EM GASTROENTEROLOGIA,--,JURÍDICA,AVENIDA GETULIO VARGAS,1227,,ANDAR 02,BOSQUE,69908650,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001332431,SMS,01/03/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406754783&VEstado=12&VCodMunicipio=120040,1200406754783,12,120040,53ff7bcfdb5bfdbc5e9cbacc
MILAGROS L C VELAZQUEZ,5192749,,MILAGROS L C VELAZQUEZ,--,FÍSICA,RUA GUAPORE,369,(68) 3244 1607,SALA 07,CENTRO,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200405192749&VEstado=12&VCodMunicipio=120040,1200405192749,12,120040,53ff7bd0db5bfdbc5e9cbacd
MICROLAB SOCIEDADE SIMPLES LTDA,7120788,16491024000120,MICROLAB SOCIEDADE SIMPLES LTDA,--,JURÍDICA,RUA DA MATINHA,65,68 3224 4109,,JOSE AUGUSTO,69900460,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1365771,SMS,03/02/2014,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200407120788&VEstado=12&VCodMunicipio=120040,1200407120788,12,120040,53ff7bd0db5bfdbc5e9cbace
MF CONSULTORIO ODONTOLOGICO,6306675,09309136000152,MF CONSULTORIO ODONTOLOGICO LTDA ME,--,JURÍDICA,CONJ XAVIER MAIA,128,68 3026 7500,Q 01 C 128,PLACAS,69918430,RIO BRANCO - IBGE - 120040,AC,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00001286072,SMS,27/06/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1200406306675&VEstado=12&VCodMunicipio=120040,1200406306675,12,120040,53ff7bd0db5bfdbc5e9cbacf
