Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CONSULTORIO MEDICO DR MARIA DO SOCORRO BEZERRA DE ANDRADE,3297098,,MARIA DO SOCORRO BEZERRA DE ANDRADE,--,FÍSICA,AV EPITACIO PESSOA,1251,(83)2244180,SALA 707,TORRE,58030000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2893,SMS,29/03/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503297098&VEstado=25&VCodMunicipio=250750,2507503297098,25,250750,5407ea29329bd51f2c87d442
CONSULTORIO MEDICO DR MARIA DO DESTERRO LEIROS DA COSTA,5216516,,MARIA DO DESTERRO LEIROS DA COSTA,--,FÍSICA,RUA GERALDO MARIZ,331,83 3225-6592,,TAMBAUZINHO,58042060,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,01483 S,SMS,13/12/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507505216516&VEstado=25&VCodMunicipio=250750,2507505216516,25,250750,5407ea29329bd51f2c87d443
CONSULTORIO MEDICO DR MARIA DE FATIMA R M SALGADO,3201899,,MARIA DE FATIMA R MONTENEGRO SALGADO,--,FÍSICA,AV PEDRO II,1269,( ),SALA 604 ED SINTESE,CENTRO,58040440,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1000,SMS,08/05/2000,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503201899&VEstado=25&VCodMunicipio=250750,2507503201899,25,250750,5407ea2b329bd51f2c87d444
CONSULTORIO MEDICO DR MARIA DE FATIMA GALVAO PATRICIO,3372081,,MARIA DE FATIMA GALVAO PATRICIO,--,FÍSICA,R VEREADOR ALBERTO FALCAO,215,(83)2473878,,MIRAMAR,58032070,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2751,SMS,15/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503372081&VEstado=25&VCodMunicipio=250750,2507503372081,25,250750,5407ea2b329bd51f2c87d445
CONSULTORIO MEDICO DR MARIA DA CONCEICAO FERREIRA,3639258,,MARIA DA CONCEICAO FERREIRA,--,FÍSICA,AV MAXIMINIANO FIGUEIREDO,154,83 32223391,SALA 111,CENTRO,58013470,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0870 S,SMS,25/10/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503639258&VEstado=25&VCodMunicipio=250750,2507503639258,25,250750,5407ea2c329bd51f2c87d446
CONSULTORIO MEDICO DR MARIA DA LUZ CUNHA P GORENSTIN,3517500,,MARIA DA LUZ CUNHA PEREIRA GORENSTIN,--,FÍSICA,RUA FRANCISCA MOURA,434,(83)32215380,SALA 704,CENTRO,58088000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00465 - S,SMS,28/06/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503517500&VEstado=25&VCodMunicipio=250750,2507503517500,25,250750,5407ea2c329bd51f2c87d447
CONSULTORIO MEDICO DR MARIA DAS GRACAS GOLCALVES DO CARMO,3365794,,MARIA DAS GRACAS GONCALVES DO CARMO,--,FÍSICA,RUA EURIPEDES TAVARES,548,,,TORRE,58013290,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2812,SMS,06/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503365794&VEstado=25&VCodMunicipio=250750,2507503365794,25,250750,5407ea2c329bd51f2c87d448
CONSULTORIO MEDICO DR MARIA CLEONICE DE C MEDEIROS,3367347,,MARIA CLEONICE DE C MEDEIROS,--,FÍSICA,PARQUE SOLON DE LUCENA,530,(83)2223312,SALA 203,CENTRO,58030000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3647,SMS,16/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503367347&VEstado=25&VCodMunicipio=250750,2507503367347,25,250750,5407ea2d329bd51f2c87d449
CONSULTORIO MEDICO DR MARIA CRISTINA RIQUE MORAIS,3368750,,MARIA CRISTINA RIQUE MORAIS,--,FÍSICA,AV MAXIMIANO DE FIGUEIREDO,154,( ),,CENTRO,58030000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3623,SMS,10/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503368750&VEstado=25&VCodMunicipio=250750,2507503368750,25,250750,5407ea2e329bd51f2c87d44a
CONSULTORIO MEDICO DR MARIA CLAUDIA ATHAYDE DE OLIVEIRA,3418049,,MARIA CLAUDIA ATHAYDE DE OLIVEIRA,--,FÍSICA,PARQUE SOLON DE LUCENA,530,(83)2214673,SALA 404,CENTRO,58013130,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3643,SMS,14/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503418049&VEstado=25&VCodMunicipio=250750,2507503418049,25,250750,5407ea2e329bd51f2c87d44b
CONSULTORIO MEDICO DR MARIA CELLI SOUTO DE CARVALHO,3441857,,MARIA CELLI SOUTO DE CARVALHO,--,FÍSICA,AV PRES EPITACIO PESSOA,475,(83)2448378,SL 707 ED ROYAL T,TORRE,58040000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1769,SMS,25/11/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503441857&VEstado=25&VCodMunicipio=250750,2507503441857,25,250750,5407ea2f329bd51f2c87d44c
CONSULTORIO MEDICO DR MARIA ANGELINA C F FERNANDES,3370038,,MARIA ANGELINA CARTAXO FILGUEIRAS FERNANDES,--,FÍSICA,ALICE DE AZEVEDO,252,(83)2212805,,CENTRO,58013480,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,10000,SMS,05/06/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503370038&VEstado=25&VCodMunicipio=250750,2507503370038,25,250750,5407ea2f329bd51f2c87d44d
CONSULTORIO MEDICO DR MARIA ANAILDES F SARMENTO,3412652,,MARIA ANAILDES FERNANDES SARMENTO,--,FÍSICA,AV RUI CARNEIRO,580,(83)2473848,,MIRAMAR,58032100,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2752,SMS,29/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503412652&VEstado=25&VCodMunicipio=250750,2507503412652,25,250750,5407ea30329bd51f2c87d44e
CONSULTORIO MEDICO DR MANOEL DA SILVA SOUZA,3549488,,MANOEL DA SILVA SOUZA,--,FÍSICA,AV RUI BARBOSA,964,(83)32244589,,TORRE,58040491,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00566-S,SMS,10/08/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503549488&VEstado=25&VCodMunicipio=250750,2507503549488,25,250750,5407ea30329bd51f2c87d44f
CONSULTORIO MEDICO DR MARCIA PAULA DE MAIA M PORTO,3623068,,MARCIA PAULA DE MAIA MACEDO PORTO,--,FÍSICA,AV DOM PEDRO II,833,(83)32212279,,CENTRO,58040440,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0785 S,SMS,05/10/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503623068&VEstado=25&VCodMunicipio=250750,2507503623068,25,250750,5407ea3e329bd51f2c87d450
CONSULTORIO MEDICO DR MARCIA HELENA RIBEIRO B SOBREIRA,3344398,,MARCIA HELENA RIBEIRO BICHARA SOBREIRA,--,FÍSICA,AV RUI CARNEIRO,300,(83)2240768,SALA 708,MIRAMAR,58032100,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2844,SMS,10/03/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503344398&VEstado=25&VCodMunicipio=250750,2507503344398,25,250750,5407ea3f329bd51f2c87d451
CONSULTORIO MEDICO DR MANOEL JEOVAH COLACO FERNANDES,3368130,,MANOEL JEOVAH COLACO FERNANDES,--,FÍSICA,AV EPITACIO PESSOA,475,(83)2441051,SALA 308,ESTADOS,58030000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3650,SMS,16/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503368130&VEstado=25&VCodMunicipio=250750,2507503368130,25,250750,5407ea3f329bd51f2c87d452
CONSULTORIO MEDICO DR LUZIA AMELIA DE O P VINAGRE,3448231,,LUZIA AMELIA DE O P VINAGRE,--,FÍSICA,AV JUAREZ TAVORA,522,(83) 2441114,SALA 713 6 ANDAR,TORRE,58043000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3628,SMS,10/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503448231&VEstado=25&VCodMunicipio=250750,2507503448231,25,250750,5407ea40329bd51f2c87d453
CONSULTORIO MEDICO DR LUIS FLAVIO MEDEIROS PAIVA,3368114,,LUIS FLAVIO MEDEIROS PAIVA,--,FÍSICA,AV EPITACIO PESSOA,4161,(83)2471512,SALA 101,TAMBAUZINHO,58030000,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3634,SMS,13/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503368114&VEstado=25&VCodMunicipio=250750,2507503368114,25,250750,5407ea40329bd51f2c87d454
CONSULTORIO MEDICO DR MARCOS FRANCA PEREIRA,7150687,,MARCOS ALEXANDRE DA FRANCA PEREIRA,--,FÍSICA,RUA MARIA CAETANO FERNANDES DE LIMA,131,(83) 3021-3030,SALAS 03 E 04,TAMBAUZINHO,58042050,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,02573 S,SMS,31/10/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507507150687&VEstado=25&VCodMunicipio=250750,2507507150687,25,250750,5407ea41329bd51f2c87d455
CONSULTORIO MEDICO DR MAGDA TRIGUEIRO DE ALBUQUERQUE,3368661,,MAGDA TRIGUEIRO DE ALBUQUERQUE,--,FÍSICA,FRANCISCA MOURA,434,(83)2214213,SALA 207,CENTRO,58013440,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,10000,SMS,12/03/2000,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503368661&VEstado=25&VCodMunicipio=250750,2507503368661,25,250750,5407ea41329bd51f2c87d456
CONSULTORIO MEDICO DR LUCIA LEONIA SOARES BEZERRA,3352692,,LUCIA LEONIA SOARES BEZERRA,--,FÍSICA,AV EPITACIO PESSOA,1251,(83)2244180,SALA 707,ESTADOS,58030001,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2912,SMS,31/03/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503352692&VEstado=25&VCodMunicipio=250750,2507503352692,25,250750,5407ea42329bd51f2c87d457
CONSULTORIO MEDICO DR LUCIA DE FATIMA DE P GADELHA,3354822,,LUCIA DE FATIMA DE P GADELHA,--,FÍSICA,AV PEDRO II,1269,(83)2219007,SALA 605,CENTRO,58040440,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2154,SMS,02/02/2000,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503354822&VEstado=25&VCodMunicipio=250750,2507503354822,25,250750,5407ea42329bd51f2c87d458
CONSULTORIO MEDICO DR LIANE FRANCO BARROS MANGUEIRA,3541827,,LIANE FRANCO BARROS MANGUEIRA,--,FÍSICA,AV COREMAS,436,(83)32222254,,CENTRO,58013430,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0547-S,SMS,02/08/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503541827&VEstado=25&VCodMunicipio=250750,2507503541827,25,250750,5407ea43329bd51f2c87d459
CONSULTORIO MEDICO DR LILIA YOSHIKO TOKUO,3640949,,LILIA YOSHIKO TOKUO,--,FÍSICA,RUA VEREADOR GUMERCINDO BARBOSA DUNDA,21,83 32461109,,BESSA,58036850,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0884 S,SMS,26/10/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503640949&VEstado=25&VCodMunicipio=250750,2507503640949,25,250750,5407ea43329bd51f2c87d45a
CONSULTORIO MEDICO DR MABEL MUNIZ BENEVIDES MUNIZ,3368807,,MABEL MUNIZ BENEVIDES MUNIZ,--,FÍSICA,AV JUAREZ TAVORA,522,(83)2247779,SALA 612,TORRE,58040020,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,10000,SMS,05/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503368807&VEstado=25&VCodMunicipio=250750,2507503368807,25,250750,5407ea44329bd51f2c87d45b
CONSULTORIO MEDICO DR LIANE CARVALHO VIANA,3435431,,LIANE CARVALHO VIANA,--,FÍSICA,R MANOEL CAVALCANTE DE SOUZA,138,(83) 2263700,SALA 01,TAMBAU,58045090,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0020 S,SMS,09/03/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503435431&VEstado=25&VCodMunicipio=250750,2507503435431,25,250750,5407ea45329bd51f2c87d45c
CONSULTORIO MEDICO DR LEONARDO FONSECA DE ANDRADE,3670805,,LEONARDO FONSECA DE ANDRADE,--,FÍSICA,AV MAXIMIANO FIGUEIREDO,526,3241-6958,SALA 102,CENTRO,58013470,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,357 S,SMS,18/05/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503670805&VEstado=25&VCodMunicipio=250750,2507503670805,25,250750,5407ea45329bd51f2c87d45d
CONSULTORIO MEDICO DR KLEBER DE CASTRO GUERRA,5844037,,KLEBER DE CASTRO GUERRA,--,FÍSICA,AV MAXIMIANO DE FIGUEIREDO,663,3241-3350,,CENTRO,58013470,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,01339 S,SMS,10/01/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507505844037&VEstado=25&VCodMunicipio=250750,2507505844037,25,250750,5407ea46329bd51f2c87d45e
CONSULTORIO MEDICO DR LAURO DOS GUIMARAES WANDERLEY FILHO,3615901,,LAURO DOS GUIMARAES WANDERLEY FILHO,--,FÍSICA,AV JUAREZ TAVORA,522,(83)32438000,SALA 214,TORRE,58040020,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0761 S,SMS,30/09/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503615901&VEstado=25&VCodMunicipio=250750,2507503615901,25,250750,5407ea46329bd51f2c87d45f
CONSULTORIO MEDICO DR LUCY DE FATIMA COSENTINO PAIVA,3773833,,LUCY DE FATIMA COSENTINO PAIVA,--,FÍSICA,AV JOAO MACHADO,849,83 - 3241-3503,SALA 101,CENTRO,58013520,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,01021 S,SMS,19/12/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503773833&VEstado=25&VCodMunicipio=250750,2507503773833,25,250750,5407ea46329bd51f2c87d460
CONSULTORIO MEDICO DR LUCIA MARIA DE SOUZA ARAUJO,3266451,,LUCIA MARIA DE SOUZA ARAUJO,--,FÍSICA,FRANCISCA MOURA,434,,S 202,CENTRO,58013440,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,100000,SMS,07/08/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503266451&VEstado=25&VCodMunicipio=250750,2507503266451,25,250750,5407ea47329bd51f2c87d461
CONSULTORIO MEDICO DR KARLA VALERIA MIRANDA DE CAMPOS,3920119,,KARLA VALERIA MIRANDA DE CAMPOS,--,FÍSICA,RUA JOAO DOMINGOS,91,(83) 3225-6641,,MIRAMAR,58043010,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,01256 S,SMS,17/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503920119&VEstado=25&VCodMunicipio=250750,2507503920119,25,250750,5407ea48329bd51f2c87d462
CONSULTORIO MEDICO DR JOSENI MEDEIROS LUCENA,3372170,,JOSENI MEDEIROS LUCENA,--,FÍSICA,R EURIPEDES TAVARES,362,(83)2414466,,CENTRO,58013290,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3684,SMS,28/12/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503372170&VEstado=25&VCodMunicipio=250750,2507503372170,25,250750,5407ea49329bd51f2c87d463
CONSULTORIO MEDICO DR KARINA MARIA AZEVEDO BRIGEL,3352641,,KARINA MARIA AZEVEDO BRIGEL,--,FÍSICA,PRACA DA INDEPENDENCIA,191,(83)2412007,,CENTRO,58013470,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3191,SMS,17/09/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503352641&VEstado=25&VCodMunicipio=250750,2507503352641,25,250750,5407ea49329bd51f2c87d464
CONSULTORIO MEDICO DR JURACY MARQUES DE MEDEIROS,3352633,,JURACY MARQUES DE MEDEIROS,--,FÍSICA,AV EPITACIO PESSOA,1251,(83)2440608,SALA 506,ESTADOS,58030001,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2642,SMS,24/09/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503352633&VEstado=25&VCodMunicipio=250750,2507503352633,25,250750,5407ea49329bd51f2c87d465
CONSULTORIO MEDICO DR JULIANA GADELHA DO AMARAL MIRANDA,5193435,,JULIANA GADELHA DO AMARAL MIRANDA,--,FÍSICA,RUA AFONSO CAMPOS,238,83 3221-0812,,CENTRO,58013380,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,94336-3,SMS,29/03/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507505193435&VEstado=25&VCodMunicipio=250750,2507505193435,25,250750,5407ea4a329bd51f2c87d466
CONSULTORIO MEDICO DR JOSEPHA BANDEIRA DE SOUSA,3313042,,JOSEPHA BANDEIRA DE SOUSA,--,FÍSICA,AV JUAREZ TAVORA,522,(83)2444312,SALA 411,TORRE,58040020,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0440,SMS,07/06/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503313042&VEstado=25&VCodMunicipio=250750,2507503313042,25,250750,5407ea4a329bd51f2c87d467
CONSULTORIO MEDICO DR JOSELIA DE ALMEIDA RODRIGUES,3573508,,JOSELIA DE ALMEIDA RODRIGUES,--,FÍSICA,AV RUI CARNEIRO,860,(83)32267000,,MIRAMAR,58032100,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0645 S,SMS,01/09/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503573508&VEstado=25&VCodMunicipio=250750,2507503573508,25,250750,5407ea4c329bd51f2c87d468
CONSULTORIO MEDICO DR JOSE ROMERO DA FONSECA OURIQUES,3630870,,JOSE ROMERO DA FONSECA OURIQUES,--,FÍSICA,AV ALMIRANTE BARROSO,438,(83)32220042,SALA 506,CENTRO,58013120,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00850 S,SMS,19/10/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503630870&VEstado=25&VCodMunicipio=250750,2507503630870,25,250750,5407ea4c329bd51f2c87d469
CONSULTORIO MEDICO DR JOSE NONATO FERNANDES SPINELLI,3343162,,JOSE NONATO FERNANDES SPINELLI,--,FÍSICA,AV CAMILO DE HOLANDA,280,(83) 3222-7300,,CENTRO,58013360,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,1745,SMS,18/11/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503343162&VEstado=25&VCodMunicipio=250750,2507503343162,25,250750,5407ea4c329bd51f2c87d46a
CONSULTORIO MEDICO DR JOSE MORAIS FILHO,3522520,,JOSE MORAIS FILHO,--,FÍSICA,AV ALMIRANTE BARROSO,438,(83)32414803,SALA 406,CENTRO,58013123,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,FUNDACAO PRIVADA,INDIVIDUAL,0475-S,SMS,30/06/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503522520&VEstado=25&VCodMunicipio=250750,2507503522520,25,250750,5407ea4d329bd51f2c87d46b
CONSULTORIO MEDICO DR JOSE LIVALDO DE CARVALHO,3619907,,JOSE LIVALDO DE CARVALHO,--,FÍSICA,RUA HERACLITO B CAVALCANTE,60,(83)32413435,,CENTRO,58013390,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,0485 S,SMS,15/09/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503619907&VEstado=25&VCodMunicipio=250750,2507503619907,25,250750,5407ea4d329bd51f2c87d46c
CONSULTORIO MEDICO DR JOSE IBIAPINA ALVES DE MACEDO,3371174,,JOSE IBIAPINA ALVES DE MACEDO,--,FÍSICA,AV MINISTRO JOSE AMERICO DE ALMEIDA,340,( ),SALA 801,TORRE,58040300,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,287,SMS,02/04/1998,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503371174&VEstado=25&VCodMunicipio=250750,2507503371174,25,250750,5407ea4e329bd51f2c87d46d
CONSULTORIO MEDICO DR JOSE GERSON MOREIRA GADELHA,3354830,,JOSE GERSON MOREIRA GADELHA,--,FÍSICA,AV PEDRO II,1269,(83)2219007,SALA 605,CENTRO,58040440,JOAO PESSOA - IBGE - 250750,PB,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,23145,SMS,05/04/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2507503354830&VEstado=25&VCodMunicipio=250750,2507503354830,25,250750,5407ea4e329bd51f2c87d46e
