Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
HOSPITAL MUNICIPAL DE CURRALINHO,2615843,,PREFEITURA MUNICIPAL DE CURRALINHO,--,JURÍDICA,AVENIDA JARBAS PASSARINHO,S/N,(91)36331134,,CENTRO,68815000,CURRALINHO - IBGE - 150280,PA,UNIDADE MISTA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,043/01,SMS,17/05/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502802615843&VEstado=15&VCodMunicipio=150280,1502802615843,15,150280,5407e239b2c632f7297f3df9
USF BOA VISTA DE IRIRITEUA,5462940,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,LOCALIDADE DE BOA VISTA DE IRIRITEUA,11,0913722 - 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,002,SMS,02/02/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502905462940&VEstado=15&VCodMunicipio=150290,1502905462940,15,150290,5407e239b2c632f7297f3dfa
USF CARATATEUA,5462894,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,LOCALIDADE DE CARATATEUA,77,0913722 - 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,005,,12/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502905462894&VEstado=15&VCodMunicipio=150290,1502905462894,15,150290,5407e239b2c632f7297f3dfb
UNIDADE MISTA DE CURUCA,2311992,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,RUA GENERALISSIMO DEODORO,S/N,091 3722 1236,,CENTRO,68750000,CURUCA - IBGE - 150290,PA,UNIDADE MISTA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,163300,SMS,20/10/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502902311992&VEstado=15&VCodMunicipio=150290,1502902311992,15,150290,5407e23ab2c632f7297f3dfc
USF BAIRRO NOVO,5462916,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,RUA DO BAIRRO NOVO,1045,0913722 - 1236,,BAIRRO NOVO,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,004,SMS,12/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502905462916&VEstado=15&VCodMunicipio=150290,1502905462916,15,150290,5407e23bb2c632f7297f3dfd
USF SAO PEDRO,5462975,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,LOCALIDADE DE SAO PEDRO,21,091 3722 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,006,SMS,12/01/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502905462975&VEstado=15&VCodMunicipio=150290,1502905462975,15,150290,5407e23bb2c632f7297f3dfe
CENTRO DE ATENCAO PSICOSSOCIAL DE CURRALINHO,7210124,,CENTRO DE ATENCAO PSICOSSOCIAL DE CURRALINHO,--,JURÍDICA,TRAV PANTOJA DIAS,S/N,,,MARAMBAIA,68815000,CURRALINHO - IBGE - 150280,PA,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,001/12,SMS,10/10/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502807210124&VEstado=15&VCodMunicipio=150280,1502807210124,15,150280,5407e23cb2c632f7297f3dff
USB 304 DE CURUCA,7168209,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,AVENIDADE PAES DE CARVALHO,S/N,9191904825,,CENTRO,68750000,CURUCA - IBGE - 150290,PA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502907168209&VEstado=15&VCodMunicipio=150290,1502907168209,15,150290,5407e23cb2c632f7297f3e00
UNIDADE DE SAUDE DA FAMILIA DE ARAQUAIM,2621126,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,POVOADO DE ARAQUAIM,11,91 3722 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502902621126&VEstado=15&VCodMunicipio=150290,1502902621126,15,150290,5407e23cb2c632f7297f3e01
UNIDADE DE SAUDE DA FAMILIA DO ABADE,2311852,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,VILA ABADE,13,091 3722 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502902311852&VEstado=15&VCodMunicipio=150290,1502902311852,15,150290,5407e23eb2c632f7297f3e02
SECRETARIA MUNICIPAL DE SAUDE DE CURUCA,2621096,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,R 7 DE SETEMBRO,132,09137221236,,CENTRO,68750000,CURUCA - IBGE - 150290,PA,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502902621096&VEstado=15&VCodMunicipio=150290,1502902621096,15,150290,5407e23eb2c632f7297f3e03
NUCLEO DE APOIO SAUDE DA FAMILIA KM 50,7005393,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,RODOVIA CASTANHAL CURUCA,S/N,,,KM 50,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502907005393&VEstado=15&VCodMunicipio=150290,1502907005393,15,150290,5407e23fb2c632f7297f3e04
UNIDADE DE SAUDE DA FAMILIA KM 50,2621118,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,KM 50,14,091 3722 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502902621118&VEstado=15&VCodMunicipio=150290,1502902621118,15,150290,5407e23fb2c632f7297f3e05
UNIDADE BASICA DE SAUDE DE MARAUA,2311984,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,VILA MARAUA,2,091-3722 -1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502902311984&VEstado=15&VCodMunicipio=150290,1502902311984,15,150290,5407e23fb2c632f7297f3e06
UNIDADE DE SAUDE DA FAMILIA DO CURUPERE,5542685,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,VILA DE CURUPERE,13,091 3722 1236,,ZONA RURAL,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502905542685&VEstado=15&VCodMunicipio=150290,1502905542685,15,150290,5407e23fb2c632f7297f3e07
NASF DE CURUCA,7005970,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,RODOVIA CASTANHAL CURUCA,S/N,9137221236,,BRASILIA,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502907005970&VEstado=15&VCodMunicipio=150290,1502907005970,15,150290,5407e23fb2c632f7297f3e08
FISIOCENTER,7003056,14167540000179,FISIOCENTER,--,JURÍDICA,AVENIDA PAES DE CARVALHO,317,9137221912,SALA A,EODOVIARIO,68750000,CURUCA - IBGE - 150290,PA,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,046,SMS,31/03/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502907003056&VEstado=15&VCodMunicipio=150290,1502907003056,15,150290,5407e242b2c632f7297f3e09
FARMACIA POPULAR DO BRASIL CURUCA,5491754,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,RUA 7 DE SETEMBRO,256,091 3722 1236,,CENTRO,68750000,CURUCA - IBGE - 150290,PA,FARMACIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502905491754&VEstado=15&VCodMunicipio=150290,1502905491754,15,150290,5407e242b2c632f7297f3e0a
CONSULAB,7355289,12093676000156,J J CENTRO DIAGNOSTICO S S LTDA ME,--,JURÍDICA,RUA GONCALO FERREIRA,130,9137221552,,CENTRO,68750000,CURUCA - IBGE - 150290,PA,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,064,SMS,01/02/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502907355289&VEstado=15&VCodMunicipio=150290,1502907355289,15,150290,5407e242b2c632f7297f3e0b
UNIDADE DE SAUDE DA COMUNIDADE DO APOLINARIO,5562813,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,RUA IGNORADA,S/N,(93) 3563-1259,,ZONA RURAL,68210000,CURUA - IBGE - 150285,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502855562813&VEstado=15&VCodMunicipio=150285,1502855562813,15,150285,5407e243b2c632f7297f3e0c
CENTRAL DE REGULACAO CONTROLE E AVALIACAO DE CURUCA,6744672,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,TRAVESSA 7 DE SETEMBRO,151,9137221236,TERREO,CENTRO,68750000,CURUCA - IBGE - 150290,PA,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502906744672&VEstado=15&VCodMunicipio=150290,1502906744672,15,150290,5407e244b2c632f7297f3e0d
UNIDADE DE VIGILANCIA SANITARIA DE CURUA,2619989,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,RUA 15 DE AGOSTO,S/N,(93 ) 3563 1219,,CENTRO,68210000,CURUA - IBGE - 150285,PA,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502852619989&VEstado=15&VCodMunicipio=150285,1502852619989,15,150285,5407e244b2c632f7297f3e0e
UNIDADE DE SAUDE DA FAMILIA DO BAIRRO DO CURUA VELHO,5626048,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,RUA 15 DE AGOSTO,45,(93) 3563-1259,,CENTRO,68210000,CURUA - IBGE - 150285,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502855626048&VEstado=15&VCodMunicipio=150285,1502855626048,15,150285,5407e244b2c632f7297f3e0f
CENTRO DE ATENCAO PSICOSSOCIAL DE CURUCA CAPS I,6665268,,PREFEITURA MUNICIPAL DE CURUCA,--,JURÍDICA,RUA JOAO GUALBERTO DE CAMPOS,14,,,CENTRO,68750000,CURUCA - IBGE - 150290,PA,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502906665268&VEstado=15&VCodMunicipio=150290,1502906665268,15,150290,5407e245b2c632f7297f3e10
POSTO DE SAUDE DA COMUNIDADE DO RIO DA ILHA,6069991,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,COMUNIDADE RIO DA ILHA,S/N,(93) 3563-1259,ZONA RURAL,ZONA RURAL,68210000,CURUA - IBGE - 150285,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502856069991&VEstado=15&VCodMunicipio=150285,1502856069991,15,150285,5407e245b2c632f7297f3e11
POSTO DE SAUDE DA COMUNIDADE DE MACURA,7234392,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,REGIAO DE TERRA FIRME I,000000,9335631259,,ZONA RURAL,68210000,CURUA - IBGE - 150285,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502857234392&VEstado=15&VCodMunicipio=150285,1502857234392,15,150285,5407e245b2c632f7297f3e12
POSTO DE SAUDE DA COMUNIDADE DE CASTANHAL GRANDE,7234406,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,REGIAO DE RIOS I,0000,9335631259,,ZONA RURAL,68210000,CURUA - IBGE - 150285,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502857234406&VEstado=15&VCodMunicipio=150285,1502857234406,15,150285,5407e245b2c632f7297f3e13
SECRETARIA MUNICIPAL DE SAUDE DE CURUA,6559808,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,RUA 7 DE SETEMBRO,S/N,35631259,,PLANALTO,68210000,CURUA - IBGE - 150285,PA,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502856559808&VEstado=15&VCodMunicipio=150285,1502856559808,15,150285,5407e248b2c632f7297f3e14
POSTO DE SAUDE DA COMUNIDADE BOCA DO JACARE,6070000,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,COMUNIDADE BOCA DO JACARE,S/N,(93) 3563-1259,ZONA RURAL,ZONA RURAL,68210000,CURUA - IBGE - 150285,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502856070000&VEstado=15&VCodMunicipio=150285,1502856070000,15,150285,5407e248b2c632f7297f3e15
USF DE BAIRRO PDS,7119844,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA CASTRO ALVES,120,,,PDS,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502937119844&VEstado=15&VCodMunicipio=150293,1502937119844,15,150293,5407e249b2c632f7297f3e16
USF DE B JARDIM AMERICA,5602076,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA BERNARDO SAYAO,S/N,(94)33351334,,J AMERICA,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502935602076&VEstado=15&VCodMunicipio=150293,1502935602076,15,150293,5407e24bb2c632f7297f3e17
CENTRO DE TESTAGEM E ACONSELHAMENTO DE CURUA,7441037,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,RUA 07 SETEMBRO,0001,(93) 3563-1259,,PLANALTO,68210000,CURUA - IBGE - 150285,PA,UNIDADE DE VIGILANCIA EM SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502857441037&VEstado=15&VCodMunicipio=150285,1502857441037,15,150285,5407e24bb2c632f7297f3e18
USF DE LIGACAO B CENTRO,2316870,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,VILA LIGACAO,S/N,(94)33351334,CENTRO,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,2930045,SMS,27/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502932316870&VEstado=15&VCodMunicipio=150293,1502932316870,15,150293,5407e24bb2c632f7297f3e19
USF DO BAIRRO CENTRO ITINGA,2316897,,PREFEITURA MUNICIPAL DE SAUDE DE DOM ELISEU,--,JURÍDICA,AV J K,S/N,(94)33351334,CENTRO,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,2930048,SMS,27/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502932316897&VEstado=15&VCodMunicipio=150293,1502932316897,15,150293,5407e24bb2c632f7297f3e1a
CENTRO DE SAUDE DE CURUA DR ALMIR GABRIEL,2331845,,PREFEITURA MUNICIPAL DE CURUA,--,JURÍDICA,AV 07 DE SETEMBRO,S/N,(93) 35631259,,PLANALTO,68210000,CURUA - IBGE - 150285,PA,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502852331845&VEstado=15&VCodMunicipio=150285,1502852331845,15,150285,5407e24cb2c632f7297f3e1b
USF BELA VISTA B POMBAL,2316862,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA DA CRECHE,S/N,(94)33351334,ITINGAPA,POMBAL,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,2930044,SMS,27/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502932316862&VEstado=15&VCodMunicipio=150293,1502932316862,15,150293,5407e24cb2c632f7297f3e1c
USF BAIRRO LIBERDADE,7030150,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA ARI BARROSO,230,,,LIBERDADE,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502937030150&VEstado=15&VCodMunicipio=150293,1502937030150,15,150293,5407e24cb2c632f7297f3e1d
USF BAIRRO JARDIM PLANALTO,5602092,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA SAO JOAO DEL REY,123,,,PLANALTO,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502935602092&VEstado=15&VCodMunicipio=150293,1502935602092,15,150293,5407e24cb2c632f7297f3e1e
USF BAIRRO ESPLANADA,5602084,,PRFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,FIRME,123,(94)33351334,,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502935602084&VEstado=15&VCodMunicipio=150293,1502935602084,15,150293,5407e24cb2c632f7297f3e1f
USF BAIRRO BOM JESUS,6821936,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA BOA VISTA,112,(94)3335-6692,,BOM JESUS,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502936821936&VEstado=15&VCodMunicipio=150293,1502936821936,15,150293,5407e251b2c632f7297f3e20
SECRETARIA MUNICIPAL DE SAUDE DOM ELISEU,6354726,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA CEARA,652,9433356692,,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502936354726&VEstado=15&VCodMunicipio=150293,1502936354726,15,150293,5407e251b2c632f7297f3e21
ODONTODENTE,7130848,11475145000165,F MAESTRI LTDA,--,JURÍDICA,RUA DUQUE DE CAXIAS,294,,PROXIMO AO HOSPITAL,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,84257,SMS,03/02/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502937130848&VEstado=15&VCodMunicipio=150293,1502937130848,15,150293,5407e251b2c632f7297f3e22
ODONTOLIFE,7130856,10691981000114,B G DE CARVALHO ME,--,JURÍDICA,RUA CEARA,342,,,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502937130856&VEstado=15&VCodMunicipio=150293,1502937130856,15,150293,5407e251b2c632f7297f3e23
POSTO DE SAUDE VILA NAZARE,2616424,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,VILA NAZARE CENTRO,S/N,,,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,2930043,SMS,27/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502932616424&VEstado=15&VCodMunicipio=150293,1502932616424,15,150293,5407e251b2c632f7297f3e24
POSTO DE SAUDE DOM ELISEU,2616416,,PREFEITURA MUNICIPAL DE DOM ELISEU,--,JURÍDICA,RUA CEARA,652,(94)335 1334,,CENTRO,68633000,DOM ELISEU - IBGE - 150293,PA,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,2930047,SMS,27/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1502932616416&VEstado=15&VCodMunicipio=150293,1502932616416,15,150293,5407e252b2c632f7297f3e25
